Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	1:39:28 PM
	
Time	Amplitude
0.000000E+0	5.464821E-4
5.000000E-11	3.546138E-4
1.000000E-10	1.661717E-4
1.500000E-10	-1.884421E-5
2.000000E-10	-1.987208E-4
2.500000E-10	-3.254909E-4
3.000000E-10	-3.666055E-4
3.500000E-10	-3.272040E-4
4.000000E-10	-2.346961E-4
4.500000E-10	-1.079259E-4
5.000000E-10	5.139330E-5
5.500000E-10	2.244174E-4
6.000000E-10	3.854498E-4
6.500000E-10	5.327772E-4
7.000000E-10	6.509818E-4
7.500000E-10	7.058013E-4
8.000000E-10	7.006620E-4
8.500000E-10	6.458425E-4
9.000000E-10	4.968019E-4
9.500000E-10	2.621058E-4
1.000000E-9	0.000000E+0
1.050000E-9	-2.775238E-4
1.100000E-9	-5.738919E-4
1.150000E-9	-8.325715E-4
1.200000E-9	-1.022727E-3
1.250000E-9	-1.164915E-3
1.300000E-9	-1.243718E-3
1.350000E-9	-1.197464E-3
1.400000E-9	-1.029579E-3
1.450000E-9	-8.068748E-4
1.500000E-9	-5.533345E-4
1.550000E-9	-2.860894E-4
1.600000E-9	-2.740976E-5
1.650000E-9	1.833028E-4
1.700000E-9	3.220647E-4
1.750000E-9	3.768842E-4
1.800000E-9	3.751711E-4
1.850000E-9	3.426220E-4
1.900000E-9	2.466878E-4
1.950000E-9	9.422105E-5
2.000000E-9	-5.824574E-5
2.050000E-9	-1.867290E-4
2.100000E-9	-3.152122E-4
2.150000E-9	-3.991546E-4
2.200000E-9	-3.974415E-4
2.250000E-9	-3.477613E-4
2.300000E-9	-2.740976E-4
2.350000E-9	-1.678848E-4
2.400000E-9	-5.139330E-5
2.450000E-9	1.713110E-6
2.500000E-9	-8.565550E-6
2.550000E-9	-4.625397E-5
2.600000E-9	-1.130653E-4
2.650000E-9	-2.021470E-4
2.700000E-9	-2.963680E-4
2.750000E-9	-4.128595E-4
2.800000E-9	-5.653263E-4
2.850000E-9	-7.349242E-4
2.900000E-9	-8.891041E-4
2.950000E-9	-1.017587E-3
3.000000E-9	-1.111808E-3
3.050000E-9	-1.171767E-3
3.100000E-9	-1.195751E-3
3.150000E-9	-1.171767E-3
3.200000E-9	-1.080972E-3
3.250000E-9	-9.559154E-4
3.300000E-9	-7.691864E-4
3.350000E-9	-5.173592E-4
3.400000E-9	-2.655321E-4
3.450000E-9	-2.912287E-5
3.500000E-9	2.329830E-4
3.550000E-9	4.796708E-4
3.600000E-9	6.526949E-4
3.650000E-9	7.280718E-4
3.700000E-9	7.177931E-4
3.750000E-9	5.756050E-4
3.800000E-9	3.272040E-4
3.850000E-9	1.884421E-5
3.900000E-9	-3.683187E-4
3.950000E-9	-8.548419E-4
4.000000E-9	-1.349931E-3
4.050000E-9	-1.762790E-3
4.100000E-9	-2.100273E-3
4.150000E-9	-2.365805E-3
4.200000E-9	-2.509706E-3
4.250000E-9	-2.528550E-3
4.300000E-9	-2.415485E-3
4.350000E-9	-2.177363E-3
4.400000E-9	-1.877569E-3
4.450000E-9	-1.586340E-3
4.500000E-9	-1.301964E-3
4.550000E-9	-1.026153E-3
4.600000E-9	-8.017355E-4
4.650000E-9	-6.595474E-4
4.700000E-9	-5.875967E-4
4.750000E-9	-5.584739E-4
4.800000E-9	-5.619001E-4
4.850000E-9	-5.670394E-4
4.900000E-9	-5.619001E-4
4.950000E-9	-5.550476E-4
5.000000E-9	-5.447690E-4
5.050000E-9	-5.396297E-4
5.100000E-9	-5.310641E-4
5.150000E-9	-4.779577E-4
5.200000E-9	-3.683187E-4
5.250000E-9	-2.689583E-4
5.300000E-9	-2.175650E-4
5.350000E-9	-1.730241E-4
5.400000E-9	-1.490406E-4
5.450000E-9	-2.072863E-4
5.500000E-9	-2.912287E-4
5.550000E-9	-3.391958E-4
5.600000E-9	-3.734580E-4
5.650000E-9	-4.471217E-4
5.700000E-9	-5.036543E-4
