Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	1:41:54 PM
	
Time	Amplitude
0.000000E+0	-1.267701E-4
5.000000E-11	-5.653263E-5
1.000000E-10	-1.199177E-5
1.500000E-10	3.426220E-5
2.000000E-10	1.284833E-4
2.500000E-10	2.466878E-4
3.000000E-10	3.631793E-4
3.500000E-10	4.608266E-4
4.000000E-10	5.053675E-4
4.500000E-10	4.745315E-4
5.000000E-10	4.162857E-4
5.500000E-10	3.837366E-4
6.000000E-10	3.768842E-4
6.500000E-10	3.683187E-4
7.000000E-10	3.700318E-4
7.500000E-10	3.905891E-4
8.000000E-10	4.282775E-4
8.500000E-10	4.916626E-4
9.000000E-10	5.516214E-4
9.500000E-10	5.738919E-4
1.000000E-9	5.841705E-4
1.050000E-9	6.252852E-4
1.100000E-9	6.766785E-4
1.150000E-9	6.509818E-4
1.200000E-9	5.584739E-4
1.250000E-9	4.591135E-4
1.300000E-9	3.169254E-4
1.350000E-9	9.593416E-5
1.400000E-9	-1.490406E-4
1.450000E-9	-3.614662E-4
1.500000E-9	-5.636132E-4
1.550000E-9	-7.743257E-4
1.600000E-9	-9.285056E-4
1.650000E-9	-1.003882E-3
1.700000E-9	-1.044997E-3
1.750000E-9	-1.058702E-3
1.800000E-9	-9.901776E-4
1.850000E-9	-8.514157E-4
1.900000E-9	-6.783916E-4
1.950000E-9	-4.574004E-4
2.000000E-9	-1.610323E-4
2.050000E-9	1.713110E-4
2.100000E-9	4.985150E-4
2.150000E-9	8.205797E-4
2.200000E-9	1.098104E-3
2.250000E-9	1.300250E-3
2.300000E-9	1.474988E-3
2.350000E-9	1.642872E-3
2.400000E-9	1.740520E-3
2.450000E-9	1.749085E-3
2.500000E-9	1.742233E-3
2.550000E-9	1.701118E-3
2.600000E-9	1.582914E-3
2.650000E-9	1.413316E-3
2.700000E-9	1.253997E-3
2.750000E-9	1.082686E-3
2.800000E-9	8.411370E-4
2.850000E-9	5.310641E-4
2.900000E-9	2.209912E-4
2.950000E-9	-7.366373E-5
3.000000E-9	-3.460482E-4
3.050000E-9	-5.910230E-4
3.100000E-9	-7.777519E-4
3.150000E-9	-8.771123E-4
3.200000E-9	-8.942434E-4
3.250000E-9	-8.497026E-4
3.300000E-9	-7.726126E-4
3.350000E-9	-6.681129E-4
3.400000E-9	-5.533345E-4
3.450000E-9	-3.888760E-4
3.500000E-9	-1.490406E-4
3.550000E-9	8.736861E-5
3.600000E-9	2.535403E-4
3.650000E-9	3.803104E-4
3.700000E-9	4.659659E-4
3.750000E-9	4.693921E-4
3.800000E-9	3.991546E-4
3.850000E-9	3.083598E-4
3.900000E-9	1.610323E-4
3.950000E-9	-8.051617E-5
4.000000E-9	-3.683187E-4
4.050000E-9	-6.269983E-4
4.100000E-9	-8.017355E-4
4.150000E-9	-9.113745E-4
4.200000E-9	-9.764727E-4
4.250000E-9	-9.884645E-4
4.300000E-9	-9.267925E-4
4.350000E-9	-8.120141E-4
4.400000E-9	-6.561211E-4
4.450000E-9	-4.659659E-4
4.500000E-9	-2.689583E-4
4.550000E-9	-1.062128E-4
4.600000E-9	3.083598E-5
4.650000E-9	1.661717E-4
4.700000E-9	2.723845E-4
4.750000E-9	3.254909E-4
4.800000E-9	3.272040E-4
4.850000E-9	2.775238E-4
4.900000E-9	1.524668E-4
4.950000E-9	-3.768842E-5
5.000000E-9	-2.381223E-4
5.050000E-9	-3.768842E-4
5.100000E-9	-4.471217E-4
5.150000E-9	-4.830970E-4
5.200000E-9	-4.950888E-4
5.250000E-9	-4.779577E-4
5.300000E-9	-4.625397E-4
5.350000E-9	-4.642528E-4
5.400000E-9	-4.659659E-4
5.450000E-9	-4.830970E-4
5.500000E-9	-5.327772E-4
5.550000E-9	-5.670394E-4
5.600000E-9	-5.567608E-4
5.650000E-9	-5.156461E-4
5.700000E-9	-4.848101E-4
5.750000E-9	-4.882364E-4
5.800000E-9	-5.293510E-4
