Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	4:00:13 PM
	
Time	Amplitude
0.000000E+0	-7.023751E-4
5.000000E-11	-5.499083E-4
1.000000E-10	-3.803104E-4
1.500000E-10	-2.124256E-4
2.000000E-10	-5.653263E-5
2.500000E-10	5.310641E-5
3.000000E-10	1.027866E-4
3.500000E-10	1.387619E-4
4.000000E-10	1.301964E-4
4.500000E-10	2.569665E-5
5.000000E-10	-1.182046E-4
5.500000E-10	-2.141388E-4
6.000000E-10	-2.244174E-4
6.500000E-10	-1.747372E-4
7.000000E-10	-5.995885E-5
7.500000E-10	1.319095E-4
8.000000E-10	3.785973E-4
8.500000E-10	6.321376E-4
9.000000E-10	8.771123E-4
9.500000E-10	1.104956E-3
1.000000E-9	1.265988E-3
1.050000E-9	1.363636E-3
1.100000E-9	1.433873E-3
1.150000E-9	1.444152E-3
1.200000E-9	1.365349E-3
1.250000E-9	1.233439E-3
1.300000E-9	1.075833E-3
1.350000E-9	8.651206E-4
1.400000E-9	6.287114E-4
1.450000E-9	4.179988E-4
1.500000E-9	2.295567E-4
1.550000E-9	4.282775E-5
1.600000E-9	-8.394239E-5
1.650000E-9	-1.164915E-4
1.700000E-9	-1.062128E-4
1.750000E-9	-7.366373E-5
1.800000E-9	8.565550E-6
1.850000E-9	1.404750E-4
1.900000E-9	2.775238E-4
1.950000E-9	3.820235E-4
2.000000E-9	4.813839E-4
2.050000E-9	5.413428E-4
2.100000E-9	5.310641E-4
2.150000E-9	4.985150E-4
2.200000E-9	4.368431E-4
2.250000E-9	2.946549E-4
2.300000E-9	1.182046E-4
2.350000E-9	1.541799E-5
2.400000E-9	-5.139330E-5
2.450000E-9	-1.370488E-4
2.500000E-9	-1.901552E-4
2.550000E-9	-1.850159E-4
2.600000E-9	-2.141388E-4
2.650000E-9	-2.809500E-4
2.700000E-9	-3.254909E-4
2.750000E-9	-3.648924E-4
2.800000E-9	-4.368431E-4
2.850000E-9	-4.933757E-4
2.900000E-9	-5.156461E-4
2.950000E-9	-5.481952E-4
3.000000E-9	-5.773181E-4
3.050000E-9	-5.533345E-4
3.100000E-9	-4.882364E-4
3.150000E-9	-3.940153E-4
3.200000E-9	-2.809500E-4
3.250000E-9	-1.558930E-4
3.300000E-9	-2.398354E-5
3.350000E-9	1.010735E-4
3.400000E-9	1.815897E-4
3.450000E-9	1.627455E-4
3.500000E-9	5.310641E-5
3.550000E-9	-1.216308E-4
3.600000E-9	-3.443351E-4
3.650000E-9	-5.636132E-4
3.700000E-9	-7.417766E-4
3.750000E-9	-8.771123E-4
3.800000E-9	-9.644809E-4
3.850000E-9	-1.007309E-3
3.900000E-9	-9.953169E-4
3.950000E-9	-9.422105E-4
4.000000E-9	-8.342846E-4
4.050000E-9	-6.886702E-4
4.100000E-9	-5.893098E-4
4.150000E-9	-5.293510E-4
4.200000E-9	-4.728184E-4
4.250000E-9	-4.454086E-4
4.300000E-9	-4.693921E-4
4.350000E-9	-4.933757E-4
4.400000E-9	-4.539742E-4
4.450000E-9	-3.820235E-4
4.500000E-9	-3.083598E-4
4.550000E-9	-2.415485E-4
4.600000E-9	-1.764503E-4
4.650000E-9	-1.284833E-4
4.700000E-9	-9.079483E-5
4.750000E-9	-9.079483E-5
4.800000E-9	-1.250570E-4
4.850000E-9	-1.695979E-4
4.900000E-9	-2.124256E-4
4.950000E-9	-2.809500E-4
5.000000E-9	-3.888760E-4
5.050000E-9	-5.207854E-4
5.100000E-9	-6.544080E-4
5.150000E-9	-7.606208E-4
5.200000E-9	-7.880306E-4
5.250000E-9	-7.640471E-4
5.300000E-9	-6.989489E-4
5.350000E-9	-5.875967E-4
5.400000E-9	-4.830970E-4
5.450000E-9	-4.111464E-4
5.500000E-9	-3.391958E-4
5.550000E-9	-2.809500E-4
5.600000E-9	-3.049336E-4
5.650000E-9	-3.734580E-4
5.700000E-9	-4.197120E-4
5.750000E-9	-4.488348E-4
