Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	6:56:55 PM
	
Time	Amplitude
0.000000E+0	-4.128595E-4
5.000000E-11	-3.597531E-4
1.000000E-10	-2.740976E-4
1.500000E-10	-1.833028E-4
2.000000E-10	-5.995885E-5
2.500000E-10	8.736861E-5
3.000000E-10	2.329830E-4
3.500000E-10	3.768842E-4
4.000000E-10	5.139330E-4
4.500000E-10	6.321376E-4
5.000000E-10	7.486291E-4
5.500000E-10	8.462763E-4
6.000000E-10	8.531288E-4
6.500000E-10	7.640471E-4
7.000000E-10	6.544080E-4
7.500000E-10	5.053675E-4
8.000000E-10	2.912287E-4
8.500000E-10	5.481952E-5
9.000000E-10	-1.558930E-4
9.500000E-10	-3.734580E-4
1.000000E-9	-5.893098E-4
1.050000E-9	-7.520553E-4
1.100000E-9	-8.411370E-4
1.150000E-9	-8.565550E-4
1.200000E-9	-8.068748E-4
1.250000E-9	-7.092275E-4
1.300000E-9	-5.807443E-4
1.350000E-9	-4.282775E-4
1.400000E-9	-2.826632E-4
1.450000E-9	-1.695979E-4
1.500000E-9	-8.394239E-5
1.550000E-9	-1.713110E-5
1.600000E-9	3.254909E-5
1.650000E-9	5.824574E-5
1.700000E-9	6.167196E-5
1.750000E-9	3.426220E-6
1.800000E-9	-1.370488E-4
1.850000E-9	-3.289171E-4
1.900000E-9	-5.087937E-4
1.950000E-9	-6.612605E-4
2.000000E-9	-8.137273E-4
2.050000E-9	-9.524892E-4
2.100000E-9	-1.050136E-3
2.150000E-9	-1.101530E-3
2.200000E-9	-1.108382E-3
2.250000E-9	-1.046710E-3
2.300000E-9	-9.404974E-4
2.350000E-9	-8.462763E-4
2.400000E-9	-7.417766E-4
2.450000E-9	-6.013016E-4
2.500000E-9	-4.762446E-4
2.550000E-9	-3.923022E-4
2.600000E-9	-3.083598E-4
2.650000E-9	-2.261305E-4
2.700000E-9	-1.730241E-4
2.750000E-9	-1.490406E-4
2.800000E-9	-1.439012E-4
2.850000E-9	-1.404750E-4
2.900000E-9	-1.267701E-4
2.950000E-9	-1.062128E-4
3.000000E-9	-7.537684E-5
3.050000E-9	-1.713110E-5
3.100000E-9	6.509818E-5
3.150000E-9	1.096390E-4
3.200000E-9	1.096390E-4
3.250000E-9	1.062128E-4
3.300000E-9	9.422105E-5
3.350000E-9	2.912287E-5
3.400000E-9	-1.164915E-4
3.450000E-9	-3.032205E-4
3.500000E-9	-4.591135E-4
3.550000E-9	-5.636132E-4
3.600000E-9	-6.424163E-4
3.650000E-9	-7.058013E-4
3.700000E-9	-7.332111E-4
3.750000E-9	-7.332111E-4
3.800000E-9	-6.955227E-4
3.850000E-9	-6.372769E-4
3.900000E-9	-5.910230E-4
3.950000E-9	-5.636132E-4
4.000000E-9	-5.396297E-4
4.050000E-9	-5.584739E-4
4.100000E-9	-6.218589E-4
4.150000E-9	-6.852440E-4
4.200000E-9	-6.938096E-4
4.250000E-9	-6.646867E-4
4.300000E-9	-5.893098E-4
4.350000E-9	-4.796708E-4
4.400000E-9	-3.597531E-4
4.450000E-9	-2.312699E-4
4.500000E-9	-7.880306E-5
4.550000E-9	7.195062E-5
4.600000E-9	2.261305E-4
4.650000E-9	3.820235E-4
4.700000E-9	5.019412E-4
4.750000E-9	5.499083E-4
4.800000E-9	5.738919E-4
4.850000E-9	6.184327E-4
4.900000E-9	6.475556E-4
4.950000E-9	6.184327E-4
5.000000E-9	5.533345E-4
5.050000E-9	4.985150E-4
5.100000E-9	4.505479E-4
5.150000E-9	4.197120E-4
5.200000E-9	4.094333E-4
5.250000E-9	4.282775E-4
5.300000E-9	4.693921E-4
5.350000E-9	5.087937E-4
5.400000E-9	5.464821E-4
5.450000E-9	6.098672E-4
5.500000E-9	7.023751E-4
5.550000E-9	7.623340E-4
5.600000E-9	7.606208E-4
5.650000E-9	7.177931E-4
5.700000E-9	6.458425E-4
5.750000E-9	5.293510E-4
