Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	5:06:47 PM
	
Time	Amplitude
0.000000E+0	-3.134991E-4
5.000000E-11	-6.304245E-4
1.000000E-10	-8.822517E-4
1.500000E-10	-1.000456E-3
2.000000E-10	-9.250794E-4
2.500000E-10	-6.955227E-4
3.000000E-10	-3.443351E-4
3.500000E-10	9.250794E-5
4.000000E-10	5.704656E-4
4.500000E-10	1.048423E-3
5.000000E-10	1.493832E-3
5.500000E-10	1.827888E-3
6.000000E-10	1.997486E-3
6.500000E-10	2.006052E-3
7.000000E-10	1.879282E-3
7.500000E-10	1.636020E-3
8.000000E-10	1.289972E-3
8.500000E-10	9.045221E-4
9.000000E-10	5.499083E-4
9.500000E-10	2.244174E-4
1.000000E-9	-5.139330E-5
1.050000E-9	-2.227043E-4
1.100000E-9	-2.843763E-4
1.150000E-9	-2.912287E-4
1.200000E-9	-2.552534E-4
1.250000E-9	-1.353357E-4
1.300000E-9	7.023751E-5
1.350000E-9	3.032205E-4
1.400000E-9	5.379165E-4
1.450000E-9	7.983093E-4
1.500000E-9	1.089538E-3
1.550000E-9	1.332800E-3
1.600000E-9	1.452717E-3
1.650000E-9	1.505824E-3
1.700000E-9	1.540086E-3
1.750000E-9	1.533233E-3
1.800000E-9	1.480127E-3
1.850000E-9	1.427021E-3
1.900000E-9	1.373914E-3
1.950000E-9	1.281406E-3
2.000000E-9	1.151210E-3
2.050000E-9	9.850383E-4
2.100000E-9	7.777519E-4
2.150000E-9	5.721787E-4
2.200000E-9	3.923022E-4
2.250000E-9	2.621058E-4
2.300000E-9	2.004339E-4
2.350000E-9	1.833028E-4
2.400000E-9	1.764503E-4
2.450000E-9	1.918683E-4
2.500000E-9	2.244174E-4
2.550000E-9	2.621058E-4
2.600000E-9	2.997943E-4
2.650000E-9	3.374827E-4
2.700000E-9	3.357696E-4
2.750000E-9	2.775238E-4
2.800000E-9	1.815897E-4
2.850000E-9	4.796708E-5
2.900000E-9	-6.167196E-5
2.950000E-9	-1.147784E-4
3.000000E-9	-1.473275E-4
3.050000E-9	-1.970077E-4
3.100000E-9	-2.535403E-4
3.150000E-9	-3.289171E-4
3.200000E-9	-4.111464E-4
3.250000E-9	-4.368431E-4
3.300000E-9	-4.162857E-4
3.350000E-9	-4.145726E-4
3.400000E-9	-4.231382E-4
3.450000E-9	-3.957284E-4
3.500000E-9	-3.169254E-4
3.550000E-9	-1.576061E-4
3.600000E-9	4.625397E-5
3.650000E-9	2.072863E-4
3.700000E-9	3.426220E-4
3.750000E-9	4.830970E-4
3.800000E-9	6.167196E-4
3.850000E-9	7.246455E-4
3.900000E-9	8.068748E-4
3.950000E-9	8.154404E-4
4.000000E-9	7.503422E-4
4.050000E-9	6.509818E-4
4.100000E-9	5.036543E-4
4.150000E-9	3.083598E-4
4.200000E-9	1.284833E-4
4.250000E-9	-2.398354E-5
4.300000E-9	-2.089994E-4
4.350000E-9	-3.991546E-4
4.400000E-9	-5.259248E-4
4.450000E-9	-6.115803E-4
4.500000E-9	-6.595474E-4
4.550000E-9	-6.475556E-4
4.600000E-9	-6.252852E-4
4.650000E-9	-6.201458E-4
4.700000E-9	-5.841705E-4
4.750000E-9	-5.396297E-4
4.800000E-9	-5.653263E-4
4.850000E-9	-6.372769E-4
4.900000E-9	-6.989489E-4
4.950000E-9	-7.469160E-4
5.000000E-9	-7.743257E-4
5.050000E-9	-8.017355E-4
5.100000E-9	-8.291452E-4
5.150000E-9	-8.257190E-4
5.200000E-9	-7.863175E-4
5.250000E-9	-7.794651E-4
5.300000E-9	-7.434897E-4
5.350000E-9	-6.132934E-4
5.400000E-9	-4.402693E-4
5.450000E-9	-3.083598E-4
5.500000E-9	-1.781634E-4
5.550000E-9	3.426220E-6
5.600000E-9	2.261305E-4
5.650000E-9	4.231382E-4
5.700000E-9	5.738919E-4
5.750000E-9	6.903833E-4
5.800000E-9	7.948830E-4
