Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	6:13:02 PM
	
Time	Amplitude
0.000000E+0	-5.224986E-4
5.000000E-11	-5.019412E-4
1.000000E-10	-3.974415E-4
1.500000E-10	-2.021470E-4
2.000000E-10	7.195062E-5
2.500000E-10	4.060071E-4
3.000000E-10	7.828913E-4
3.500000E-10	1.149497E-3
4.000000E-10	1.469848E-3
4.500000E-10	1.747372E-3
5.000000E-10	1.985495E-3
5.500000E-10	2.137961E-3
6.000000E-10	2.177363E-3
6.500000E-10	2.161945E-3
7.000000E-10	2.103699E-3
7.500000E-10	1.946093E-3
8.000000E-10	1.723389E-3
8.500000E-10	1.483553E-3
9.000000E-10	1.204316E-3
9.500000E-10	8.736861E-4
1.000000E-9	5.516214E-4
1.050000E-9	2.586796E-4
1.100000E-9	-2.912287E-5
1.150000E-9	-2.689583E-4
1.200000E-9	-4.265644E-4
1.250000E-9	-5.344903E-4
1.300000E-9	-6.235720E-4
1.350000E-9	-6.458425E-4
1.400000E-9	-6.150065E-4
1.450000E-9	-5.704656E-4
1.500000E-9	-4.813839E-4
1.550000E-9	-3.083598E-4
1.600000E-9	-1.096390E-4
1.650000E-9	5.653263E-5
1.700000E-9	1.507537E-4
1.750000E-9	1.833028E-4
1.800000E-9	1.798766E-4
1.850000E-9	1.507537E-4
1.900000E-9	9.422105E-5
1.950000E-9	2.740976E-5
2.000000E-9	-5.139330E-5
2.050000E-9	-1.524668E-4
2.100000E-9	-2.535403E-4
2.150000E-9	-3.134991E-4
2.200000E-9	-3.306302E-4
2.250000E-9	-3.254909E-4
2.300000E-9	-3.049336E-4
2.350000E-9	-2.740976E-4
2.400000E-9	-2.569665E-4
2.450000E-9	-2.826632E-4
2.500000E-9	-3.306302E-4
2.550000E-9	-3.974415E-4
2.600000E-9	-5.087937E-4
2.650000E-9	-6.235720E-4
2.700000E-9	-6.835309E-4
2.750000E-9	-7.075144E-4
2.800000E-9	-7.554815E-4
2.850000E-9	-8.222928E-4
2.900000E-9	-8.839648E-4
2.950000E-9	-9.816120E-4
3.000000E-9	-1.099817E-3
3.050000E-9	-1.161489E-3
3.100000E-9	-1.152923E-3
3.150000E-9	-1.092964E-3
3.200000E-9	-9.627678E-4
3.250000E-9	-7.571946E-4
3.300000E-9	-5.447690E-4
3.350000E-9	-3.237778E-4
3.400000E-9	-7.023751E-5
3.450000E-9	1.918683E-4
3.500000E-9	4.299906E-4
3.550000E-9	6.612605E-4
3.600000E-9	8.822517E-4
3.650000E-9	1.053563E-3
3.700000E-9	1.144357E-3
3.750000E-9	1.168341E-3
3.800000E-9	1.123800E-3
3.850000E-9	1.017587E-3
3.900000E-9	8.856779E-4
3.950000E-9	7.366373E-4
4.000000E-9	5.310641E-4
4.050000E-9	2.980811E-4
4.100000E-9	8.908172E-5
4.150000E-9	-7.708995E-5
4.200000E-9	-2.141388E-4
4.250000E-9	-3.254909E-4
4.300000E-9	-4.094333E-4
4.350000E-9	-4.608266E-4
4.400000E-9	-4.608266E-4
4.450000E-9	-3.803104E-4
4.500000E-9	-2.295567E-4
4.550000E-9	-4.282775E-5
4.600000E-9	1.610323E-4
4.650000E-9	3.614662E-4
4.700000E-9	5.379165E-4
4.750000E-9	6.492687E-4
4.800000E-9	6.886702E-4
4.850000E-9	6.681129E-4
4.900000E-9	6.030147E-4
4.950000E-9	5.002281E-4
5.000000E-9	3.717449E-4
5.050000E-9	2.261305E-4
5.100000E-9	7.880306E-5
5.150000E-9	-5.139330E-5
5.200000E-9	-1.233439E-4
5.250000E-9	-1.456144E-4
5.300000E-9	-1.267701E-4
5.350000E-9	-6.509818E-5
5.400000E-9	5.481952E-5
5.450000E-9	1.833028E-4
5.500000E-9	3.032205E-4
5.550000E-9	4.162857E-4
5.600000E-9	4.933757E-4
5.650000E-9	4.882364E-4
5.700000E-9	4.042940E-4
5.750000E-9	2.878025E-4
5.800000E-9	1.541799E-4
