Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	2:55:09 PM
	
Time	Amplitude
0.000000E+0	-9.353581E-4
5.000000E-11	-9.918907E-4
1.000000E-10	-1.010735E-3
1.500000E-10	-9.781858E-4
2.000000E-10	-8.856779E-4
2.500000E-10	-7.229324E-4
3.000000E-10	-4.711053E-4
3.500000E-10	-1.678848E-4
4.000000E-10	1.336226E-4
4.500000E-10	4.094333E-4
5.000000E-10	6.287114E-4
5.500000E-10	7.314980E-4
6.000000E-10	7.400635E-4
6.500000E-10	7.349242E-4
7.000000E-10	7.263586E-4
7.500000E-10	6.578342E-4
8.000000E-10	5.499083E-4
8.500000E-10	4.882364E-4
9.000000E-10	4.522610E-4
9.500000E-10	4.077202E-4
1.000000E-9	4.385562E-4
1.050000E-9	5.807443E-4
1.100000E-9	7.434897E-4
1.150000E-9	8.908172E-4
1.200000E-9	1.075833E-3
1.250000E-9	1.248857E-3
1.300000E-9	1.334513E-3
1.350000E-9	1.368775E-3
1.400000E-9	1.396185E-3
1.450000E-9	1.372201E-3
1.500000E-9	1.264275E-3
1.550000E-9	1.130653E-3
1.600000E-9	1.017587E-3
1.650000E-9	8.839648E-4
1.700000E-9	7.212193E-4
1.750000E-9	6.047278E-4
1.800000E-9	5.379165E-4
1.850000E-9	4.368431E-4
1.900000E-9	2.826632E-4
1.950000E-9	1.250570E-4
2.000000E-9	-4.968019E-5
2.050000E-9	-2.638189E-4
2.100000E-9	-4.762446E-4
2.150000E-9	-6.372769E-4
2.200000E-9	-7.246455E-4
2.250000E-9	-7.452029E-4
2.300000E-9	-7.417766E-4
2.350000E-9	-7.400635E-4
2.400000E-9	-6.646867E-4
2.450000E-9	-4.848101E-4
2.500000E-9	-2.706714E-4
2.550000E-9	-5.995885E-5
2.600000E-9	1.901552E-4
2.650000E-9	4.830970E-4
2.700000E-9	7.246455E-4
2.750000E-9	8.514157E-4
2.800000E-9	8.959565E-4
2.850000E-9	9.113745E-4
2.900000E-9	9.062352E-4
2.950000E-9	8.274321E-4
3.000000E-9	6.869571E-4
3.050000E-9	5.207854E-4
3.100000E-9	3.631793E-4
3.150000E-9	2.158519E-4
3.200000E-9	1.130653E-4
3.250000E-9	6.852440E-5
3.300000E-9	6.852440E-5
3.350000E-9	9.422105E-5
3.400000E-9	1.370488E-4
3.450000E-9	1.901552E-4
3.500000E-9	2.381223E-4
3.550000E-9	2.638189E-4
3.600000E-9	2.638189E-4
3.650000E-9	2.535403E-4
3.700000E-9	2.004339E-4
3.750000E-9	1.199177E-4
3.800000E-9	7.880306E-5
3.850000E-9	5.824574E-5
3.900000E-9	-3.083598E-5
3.950000E-9	-1.713110E-4
4.000000E-9	-2.946549E-4
4.050000E-9	-3.991546E-4
4.100000E-9	-4.779577E-4
4.150000E-9	-5.036543E-4
4.200000E-9	-4.882364E-4
4.250000E-9	-4.830970E-4
4.300000E-9	-4.179988E-4
4.350000E-9	-2.278436E-4
4.400000E-9	3.254909E-5
4.450000E-9	2.569665E-4
4.500000E-9	4.334168E-4
4.550000E-9	6.030147E-4
4.600000E-9	7.743257E-4
4.650000E-9	8.925303E-4
4.700000E-9	9.182270E-4
4.750000E-9	9.285056E-4
4.800000E-9	9.422105E-4
4.850000E-9	8.839648E-4
4.900000E-9	6.938096E-4
4.950000E-9	4.179988E-4
5.000000E-9	1.370488E-4
5.050000E-9	-1.044997E-4
5.100000E-9	-3.289171E-4
5.150000E-9	-5.276379E-4
5.200000E-9	-6.612605E-4
5.250000E-9	-7.006620E-4
5.300000E-9	-6.595474E-4
5.350000E-9	-5.670394E-4
5.400000E-9	-4.162857E-4
5.450000E-9	-2.227043E-4
5.500000E-9	1.713110E-5
5.550000E-9	2.878025E-4
5.600000E-9	5.396297E-4
5.650000E-9	7.400635E-4
5.700000E-9	8.873910E-4
5.750000E-9	9.696203E-4
5.800000E-9	9.404974E-4
5.850000E-9	8.257190E-4
