Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	5:46:39 PM
	
Time	Amplitude
0.000000E+0	-5.584739E-4
5.000000E-11	-6.150065E-4
1.000000E-10	-5.875967E-4
1.500000E-10	-4.728184E-4
2.000000E-10	-2.980811E-4
2.500000E-10	-9.250794E-5
3.000000E-10	1.147784E-4
3.500000E-10	3.152122E-4
4.000000E-10	5.105068E-4
4.500000E-10	6.920964E-4
5.000000E-10	8.274321E-4
5.500000E-10	8.839648E-4
6.000000E-10	8.428501E-4
6.500000E-10	7.143669E-4
7.000000E-10	5.379165E-4
7.500000E-10	3.237778E-4
8.000000E-10	8.222928E-5
8.500000E-10	-1.233439E-4
9.000000E-10	-2.758107E-4
9.500000E-10	-4.317037E-4
1.000000E-9	-5.773181E-4
1.050000E-9	-6.766785E-4
1.100000E-9	-7.486291E-4
1.150000E-9	-8.137273E-4
1.200000E-9	-8.325715E-4
1.250000E-9	-8.240059E-4
1.300000E-9	-8.120141E-4
1.350000E-9	-7.846044E-4
1.400000E-9	-7.280718E-4
1.450000E-9	-6.646867E-4
1.500000E-9	-5.978754E-4
1.550000E-9	-5.259248E-4
1.600000E-9	-4.745315E-4
1.650000E-9	-4.539742E-4
1.700000E-9	-4.334168E-4
1.750000E-9	-4.282775E-4
1.800000E-9	-4.539742E-4
1.850000E-9	-4.830970E-4
1.900000E-9	-5.002281E-4
1.950000E-9	-5.190723E-4
2.000000E-9	-5.619001E-4
2.050000E-9	-5.910230E-4
2.100000E-9	-6.081541E-4
2.150000E-9	-6.252852E-4
2.200000E-9	-6.544080E-4
2.250000E-9	-6.766785E-4
2.300000E-9	-6.321376E-4
2.350000E-9	-5.122199E-4
2.400000E-9	-4.025809E-4
2.450000E-9	-3.186385E-4
2.500000E-9	-1.798766E-4
2.550000E-9	8.565550E-6
2.600000E-9	1.747372E-4
2.650000E-9	2.843763E-4
2.700000E-9	3.563269E-4
2.750000E-9	3.751711E-4
2.800000E-9	3.289171E-4
2.850000E-9	2.672452E-4
2.900000E-9	2.192781E-4
2.950000E-9	1.576061E-4
3.000000E-9	8.222928E-5
3.050000E-9	2.398354E-5
3.100000E-9	-1.027866E-5
3.150000E-9	-1.199177E-5
3.200000E-9	3.083598E-5
3.250000E-9	8.565550E-5
3.300000E-9	1.387619E-4
3.350000E-9	1.901552E-4
3.400000E-9	2.158519E-4
3.450000E-9	2.004339E-4
3.500000E-9	1.695979E-4
3.550000E-9	1.027866E-4
3.600000E-9	-3.083598E-5
3.650000E-9	-1.627455E-4
3.700000E-9	-2.124256E-4
3.750000E-9	-2.175650E-4
3.800000E-9	-2.055732E-4
3.850000E-9	-1.576061E-4
3.900000E-9	-8.051617E-5
3.950000E-9	-2.569665E-5
4.000000E-9	-3.426220E-6
4.050000E-9	1.884421E-5
4.100000E-9	5.310641E-5
4.150000E-9	1.027866E-4
4.200000E-9	1.301964E-4
4.250000E-9	9.593416E-5
4.300000E-9	3.083598E-5
4.350000E-9	-2.055732E-5
4.400000E-9	-9.422105E-5
4.450000E-9	-2.038601E-4
4.500000E-9	-2.980811E-4
4.550000E-9	-3.409089E-4
4.600000E-9	-4.008677E-4
4.650000E-9	-4.830970E-4
4.700000E-9	-5.379165E-4
4.750000E-9	-5.910230E-4
4.800000E-9	-6.646867E-4
4.850000E-9	-6.886702E-4
4.900000E-9	-6.544080E-4
4.950000E-9	-6.235720E-4
5.000000E-9	-5.961623E-4
5.050000E-9	-5.276379E-4
5.100000E-9	-4.745315E-4
5.150000E-9	-4.574004E-4
5.200000E-9	-4.248513E-4
5.250000E-9	-3.923022E-4
5.300000E-9	-4.111464E-4
5.350000E-9	-4.282775E-4
5.400000E-9	-4.128595E-4
5.450000E-9	-4.231382E-4
5.500000E-9	-4.950888E-4
5.550000E-9	-5.636132E-4
5.600000E-9	-6.235720E-4
5.650000E-9	-6.920964E-4
5.700000E-9	-7.263586E-4
