Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	3:09:49 PM
	
Time	Amplitude
0.000000E+0	5.824574E-4
5.000000E-11	8.325715E-4
1.000000E-10	1.036432E-3
1.500000E-10	1.178620E-3
2.000000E-10	1.231726E-3
2.500000E-10	1.231726E-3
3.000000E-10	1.235152E-3
3.500000E-10	1.221447E-3
4.000000E-10	1.182046E-3
4.500000E-10	1.132366E-3
5.000000E-10	1.092964E-3
5.500000E-10	1.048423E-3
6.000000E-10	9.953169E-4
6.500000E-10	9.199401E-4
7.000000E-10	7.863175E-4
7.500000E-10	6.132934E-4
8.000000E-10	4.282775E-4
8.500000E-10	1.867290E-4
9.000000E-10	-1.404750E-4
9.500000E-10	-4.950888E-4
1.000000E-9	-8.154404E-4
1.050000E-9	-1.077546E-3
1.100000E-9	-1.240292E-3
1.150000E-9	-1.276267E-3
1.200000E-9	-1.235152E-3
1.250000E-9	-1.123800E-3
1.300000E-9	-9.267925E-4
1.350000E-9	-6.852440E-4
1.400000E-9	-4.642528E-4
1.450000E-9	-2.672452E-4
1.500000E-9	-1.421881E-4
1.550000E-9	-1.661717E-4
1.600000E-9	-3.066467E-4
1.650000E-9	-5.019412E-4
1.700000E-9	-7.434897E-4
1.750000E-9	-9.936038E-4
1.800000E-9	-1.156349E-3
1.850000E-9	-1.214595E-3
1.900000E-9	-1.211169E-3
1.950000E-9	-1.146071E-3
2.000000E-9	-9.781858E-4
2.050000E-9	-7.040882E-4
2.100000E-9	-3.785973E-4
2.150000E-9	-3.940153E-5
2.200000E-9	2.569665E-4
2.250000E-9	4.522610E-4
2.300000E-9	5.156461E-4
2.350000E-9	4.865232E-4
2.400000E-9	3.323433E-4
2.450000E-9	2.569665E-5
2.500000E-9	-3.751711E-4
2.550000E-9	-7.691864E-4
2.600000E-9	-1.130653E-3
2.650000E-9	-1.440726E-3
2.700000E-9	-1.649725E-3
2.750000E-9	-1.730241E-3
2.800000E-9	-1.683987E-3
2.850000E-9	-1.521242E-3
2.900000E-9	-1.286546E-3
2.950000E-9	-1.041571E-3
3.000000E-9	-8.034486E-4
3.050000E-9	-5.601870E-4
3.100000E-9	-3.631793E-4
3.150000E-9	-2.586796E-4
3.200000E-9	-2.312699E-4
3.250000E-9	-2.912287E-4
3.300000E-9	-4.402693E-4
3.350000E-9	-6.355638E-4
3.400000E-9	-8.137273E-4
3.450000E-9	-9.610547E-4
3.500000E-9	-1.068981E-3
3.550000E-9	-1.101530E-3
3.600000E-9	-1.062128E-3
3.650000E-9	-9.918907E-4
3.700000E-9	-8.822517E-4
3.750000E-9	-7.109407E-4
3.800000E-9	-5.019412E-4
3.850000E-9	-2.878025E-4
3.900000E-9	-9.079483E-5
3.950000E-9	1.096390E-4
4.000000E-9	2.946549E-4
4.050000E-9	4.317037E-4
4.100000E-9	4.830970E-4
4.150000E-9	4.591135E-4
4.200000E-9	3.991546E-4
4.250000E-9	2.706714E-4
4.300000E-9	5.310641E-5
4.350000E-9	-1.730241E-4
4.400000E-9	-3.648924E-4
4.450000E-9	-5.499083E-4
4.500000E-9	-7.417766E-4
4.550000E-9	-8.685468E-4
4.600000E-9	-9.250794E-4
4.650000E-9	-9.336450E-4
4.700000E-9	-9.130876E-4
4.750000E-9	-8.668337E-4
4.800000E-9	-7.914568E-4
4.850000E-9	-6.698260E-4
4.900000E-9	-5.122199E-4
4.950000E-9	-3.974415E-4
5.000000E-9	-3.186385E-4
5.050000E-9	-2.158519E-4
5.100000E-9	-9.079483E-5
5.150000E-9	-1.541799E-5
5.200000E-9	1.713110E-6
5.250000E-9	-3.083598E-5
5.300000E-9	-1.010735E-4
5.350000E-9	-1.558930E-4
5.400000E-9	-1.952945E-4
5.450000E-9	-2.672452E-4
5.500000E-9	-3.323433E-4
5.550000E-9	-3.152122E-4
5.600000E-9	-2.809500E-4
5.650000E-9	-2.689583E-4
5.700000E-9	-2.175650E-4
