Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	3:00:54 PM
	
Time	Amplitude
0.000000E+0	-4.505479E-4
5.000000E-11	-5.259248E-4
1.000000E-10	-5.841705E-4
1.500000E-10	-6.287114E-4
2.000000E-10	-6.989489E-4
2.500000E-10	-7.452029E-4
3.000000E-10	-7.263586E-4
3.500000E-10	-7.092275E-4
4.000000E-10	-7.332111E-4
4.500000E-10	-7.246455E-4
5.000000E-10	-6.492687E-4
5.500000E-10	-5.447690E-4
6.000000E-10	-4.574004E-4
6.500000E-10	-3.614662E-4
7.000000E-10	-2.518272E-4
7.500000E-10	-1.627455E-4
8.000000E-10	-1.216308E-4
8.500000E-10	-1.284833E-4
9.000000E-10	-1.370488E-4
9.500000E-10	-1.439012E-4
1.000000E-9	-1.593192E-4
1.050000E-9	-1.798766E-4
1.100000E-9	-2.055732E-4
1.150000E-9	-2.706714E-4
1.200000E-9	-3.905891E-4
1.250000E-9	-5.190723E-4
1.300000E-9	-6.441294E-4
1.350000E-9	-7.880306E-4
1.400000E-9	-9.319318E-4
1.450000E-9	-1.017587E-3
1.500000E-9	-1.065554E-3
1.550000E-9	-1.103243E-3
1.600000E-9	-1.123800E-3
1.650000E-9	-1.104956E-3
1.700000E-9	-1.019300E-3
1.750000E-9	-8.805385E-4
1.800000E-9	-7.503422E-4
1.850000E-9	-6.235720E-4
1.900000E-9	-4.351299E-4
1.950000E-9	-1.833028E-4
2.000000E-9	2.569665E-5
2.050000E-9	1.730241E-4
2.100000E-9	3.203516E-4
2.150000E-9	4.693921E-4
2.200000E-9	5.499083E-4
2.250000E-9	5.464821E-4
2.300000E-9	5.224986E-4
2.350000E-9	4.830970E-4
2.400000E-9	4.008677E-4
2.450000E-9	3.083598E-4
2.500000E-9	2.501141E-4
2.550000E-9	2.209912E-4
2.600000E-9	2.004339E-4
2.650000E-9	2.072863E-4
2.700000E-9	2.295567E-4
2.750000E-9	2.398354E-4
2.800000E-9	2.672452E-4
2.850000E-9	3.254909E-4
2.900000E-9	4.042940E-4
2.950000E-9	5.070806E-4
3.000000E-9	6.013016E-4
3.050000E-9	6.338507E-4
3.100000E-9	6.047278E-4
3.150000E-9	5.687525E-4
3.200000E-9	4.882364E-4
3.250000E-9	3.494744E-4
3.300000E-9	2.158519E-4
3.350000E-9	1.147784E-4
3.400000E-9	-2.912287E-5
3.450000E-9	-1.987208E-4
3.500000E-9	-3.203516E-4
3.550000E-9	-4.299906E-4
3.600000E-9	-5.687525E-4
3.650000E-9	-6.287114E-4
3.700000E-9	-5.499083E-4
3.750000E-9	-4.145726E-4
3.800000E-9	-2.929418E-4
3.850000E-9	-1.644586E-4
3.900000E-9	-6.852440E-6
3.950000E-9	1.199177E-4
4.000000E-9	1.490406E-4
4.050000E-9	7.366373E-5
4.100000E-9	-2.055732E-5
4.150000E-9	-7.023751E-5
4.200000E-9	-1.507537E-4
4.250000E-9	-3.100729E-4
4.300000E-9	-4.762446E-4
4.350000E-9	-6.184327E-4
4.400000E-9	-7.417766E-4
4.450000E-9	-8.428501E-4
4.500000E-9	-8.771123E-4
4.550000E-9	-8.736861E-4
4.600000E-9	-8.599812E-4
4.650000E-9	-8.000224E-4
4.700000E-9	-6.938096E-4
4.750000E-9	-6.047278E-4
4.800000E-9	-5.430559E-4
4.850000E-9	-5.019412E-4
4.900000E-9	-5.122199E-4
4.950000E-9	-5.738919E-4
5.000000E-9	-6.561211E-4
5.050000E-9	-7.434897E-4
5.100000E-9	-8.548419E-4
5.150000E-9	-9.387843E-4
5.200000E-9	-9.387843E-4
5.250000E-9	-8.976696E-4
5.300000E-9	-8.582681E-4
5.350000E-9	-7.828913E-4
5.400000E-9	-6.646867E-4
5.450000E-9	-5.670394E-4
5.500000E-9	-4.848101E-4
5.550000E-9	-3.683187E-4
5.600000E-9	-2.758107E-4
5.650000E-9	-2.792369E-4
5.700000E-9	-3.272040E-4
