Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	6:49:15 PM
	
Time	Amplitude
0.000000E+0	1.286546E-3
5.000000E-11	1.137505E-3
1.000000E-10	9.644809E-4
1.500000E-10	7.314980E-4
2.000000E-10	4.385562E-4
2.500000E-10	1.284833E-4
3.000000E-10	-1.695979E-4
3.500000E-10	-4.591135E-4
4.000000E-10	-7.143669E-4
4.500000E-10	-8.959565E-4
5.000000E-10	-9.953169E-4
5.500000E-10	-1.056989E-3
6.000000E-10	-1.106669E-3
6.500000E-10	-1.101530E-3
7.000000E-10	-1.014161E-3
7.500000E-10	-8.873910E-4
8.000000E-10	-7.794651E-4
8.500000E-10	-6.920964E-4
9.000000E-10	-5.927361E-4
9.500000E-10	-5.259248E-4
1.000000E-9	-5.533345E-4
1.050000E-9	-6.355638E-4
1.100000E-9	-6.886702E-4
1.150000E-9	-7.434897E-4
1.200000E-9	-8.411370E-4
1.250000E-9	-9.096614E-4
1.300000E-9	-8.668337E-4
1.350000E-9	-7.794651E-4
1.400000E-9	-7.143669E-4
1.450000E-9	-6.509818E-4
1.500000E-9	-5.447690E-4
1.550000E-9	-4.197120E-4
1.600000E-9	-3.272040E-4
1.650000E-9	-2.192781E-4
1.700000E-9	-3.768842E-5
1.750000E-9	1.833028E-4
1.800000E-9	3.803104E-4
1.850000E-9	5.738919E-4
1.900000E-9	8.068748E-4
1.950000E-9	9.833251E-4
2.000000E-9	1.022727E-3
2.050000E-9	9.833251E-4
2.100000E-9	9.010959E-4
2.150000E-9	7.486291E-4
2.200000E-9	5.413428E-4
2.250000E-9	3.460482E-4
2.300000E-9	1.387619E-4
2.350000E-9	-9.936038E-5
2.400000E-9	-3.117860E-4
2.450000E-9	-4.676790E-4
2.500000E-9	-5.978754E-4
2.550000E-9	-7.160800E-4
2.600000E-9	-7.777519E-4
2.650000E-9	-7.332111E-4
2.700000E-9	-5.807443E-4
2.750000E-9	-3.940153E-4
2.800000E-9	-2.261305E-4
2.850000E-9	-5.995885E-5
2.900000E-9	8.908172E-5
2.950000E-9	1.695979E-4
3.000000E-9	2.244174E-4
3.050000E-9	3.100729E-4
3.100000E-9	3.854498E-4
3.150000E-9	3.717449E-4
3.200000E-9	3.117860E-4
3.250000E-9	3.049336E-4
3.300000E-9	3.272040E-4
3.350000E-9	2.929418E-4
3.400000E-9	2.569665E-4
3.450000E-9	2.809500E-4
3.500000E-9	3.426220E-4
3.550000E-9	3.734580E-4
3.600000E-9	3.940153E-4
3.650000E-9	3.871629E-4
3.700000E-9	3.015074E-4
3.750000E-9	1.387619E-4
3.800000E-9	-5.139330E-5
3.850000E-9	-2.415485E-4
3.900000E-9	-4.111464E-4
3.950000E-9	-5.550476E-4
4.000000E-9	-6.561211E-4
4.050000E-9	-6.715391E-4
4.100000E-9	-6.304245E-4
4.150000E-9	-6.132934E-4
4.200000E-9	-6.235720E-4
4.250000E-9	-5.687525E-4
4.300000E-9	-4.471217E-4
4.350000E-9	-3.426220E-4
4.400000E-9	-2.672452E-4
4.450000E-9	-1.730241E-4
4.500000E-9	-8.222928E-5
4.550000E-9	-6.681129E-5
4.600000E-9	-1.096390E-4
4.650000E-9	-1.439012E-4
4.700000E-9	-1.558930E-4
4.750000E-9	-2.004339E-4
4.800000E-9	-2.484010E-4
4.850000E-9	-2.398354E-4
4.900000E-9	-1.884421E-4
4.950000E-9	-1.319095E-4
5.000000E-9	-3.768842E-5
5.050000E-9	1.284833E-4
5.100000E-9	3.254909E-4
5.150000E-9	5.156461E-4
5.200000E-9	6.766785E-4
5.250000E-9	8.034486E-4
5.300000E-9	9.028090E-4
5.350000E-9	9.490629E-4
5.400000E-9	9.199401E-4
5.450000E-9	8.822517E-4
5.500000E-9	8.514157E-4
5.550000E-9	7.297849E-4
5.600000E-9	4.933757E-4
5.650000E-9	3.032205E-4
5.700000E-9	1.850159E-4
5.750000E-9	1.884421E-5
