Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	3:02:33 PM
	
Time	Amplitude
0.000000E+0	2.484010E-4
5.000000E-11	1.867290E-4
1.000000E-10	1.404750E-4
1.500000E-10	8.908172E-5
2.000000E-10	7.537684E-5
2.500000E-10	1.456144E-4
3.000000E-10	2.449747E-4
3.500000E-10	3.306302E-4
4.000000E-10	4.179988E-4
4.500000E-10	5.019412E-4
5.000000E-10	5.756050E-4
5.500000E-10	6.081541E-4
6.000000E-10	5.961623E-4
6.500000E-10	5.447690E-4
7.000000E-10	4.676790E-4
7.500000E-10	3.546138E-4
8.000000E-10	2.124256E-4
8.500000E-10	7.537684E-5
9.000000E-10	-1.027866E-5
9.500000E-10	-6.167196E-5
1.000000E-9	-1.147784E-4
1.050000E-9	-1.678848E-4
1.100000E-9	-1.524668E-4
1.150000E-9	-5.824574E-5
1.200000E-9	2.055732E-5
1.250000E-9	4.111464E-5
1.300000E-9	5.653263E-5
1.350000E-9	6.681129E-5
1.400000E-9	-1.884421E-5
1.450000E-9	-1.747372E-4
1.500000E-9	-3.254909E-4
1.550000E-9	-4.968019E-4
1.600000E-9	-7.075144E-4
1.650000E-9	-8.942434E-4
1.700000E-9	-1.046710E-3
1.750000E-9	-1.202603E-3
1.800000E-9	-1.313955E-3
1.850000E-9	-1.315668E-3
1.900000E-9	-1.248857E-3
1.950000E-9	-1.163202E-3
2.000000E-9	-1.005596E-3
2.050000E-9	-7.606208E-4
2.100000E-9	-4.830970E-4
2.150000E-9	-2.209912E-4
2.200000E-9	-1.713110E-5
2.250000E-9	1.319095E-4
2.300000E-9	2.535403E-4
2.350000E-9	3.700318E-4
2.400000E-9	4.539742E-4
2.450000E-9	5.327772E-4
2.500000E-9	6.526949E-4
2.550000E-9	7.743257E-4
2.600000E-9	8.394239E-4
2.650000E-9	8.616943E-4
2.700000E-9	8.736861E-4
2.750000E-9	8.428501E-4
2.800000E-9	7.434897E-4
2.850000E-9	5.910230E-4
2.900000E-9	4.145726E-4
2.950000E-9	2.278436E-4
3.000000E-9	-1.199177E-5
3.050000E-9	-2.997943E-4
3.100000E-9	-5.550476E-4
3.150000E-9	-7.280718E-4
3.200000E-9	-8.103010E-4
3.250000E-9	-8.085879E-4
3.300000E-9	-7.349242E-4
3.350000E-9	-6.047278E-4
3.400000E-9	-4.608266E-4
3.450000E-9	-3.323433E-4
3.500000E-9	-1.935814E-4
3.550000E-9	-5.139330E-5
3.600000E-9	4.454086E-5
3.650000E-9	7.023751E-5
3.700000E-9	9.936038E-5
3.750000E-9	1.610323E-4
3.800000E-9	2.227043E-4
3.850000E-9	2.518272E-4
3.900000E-9	2.792369E-4
3.950000E-9	2.963680E-4
4.000000E-9	2.878025E-4
4.050000E-9	2.672452E-4
4.100000E-9	2.706714E-4
4.150000E-9	2.723845E-4
4.200000E-9	2.004339E-4
4.250000E-9	5.824574E-5
4.300000E-9	-7.708995E-5
4.350000E-9	-1.850159E-4
4.400000E-9	-2.912287E-4
4.450000E-9	-4.145726E-4
4.500000E-9	-5.276379E-4
4.550000E-9	-5.927361E-4
4.600000E-9	-5.824574E-4
4.650000E-9	-5.293510E-4
4.700000E-9	-4.711053E-4
4.750000E-9	-3.888760E-4
4.800000E-9	-2.723845E-4
4.850000E-9	-1.284833E-4
4.900000E-9	4.282775E-5
4.950000E-9	2.158519E-4
5.000000E-9	3.134991E-4
5.050000E-9	3.049336E-4
5.100000E-9	2.312699E-4
5.150000E-9	1.644586E-4
5.200000E-9	8.394239E-5
5.250000E-9	-5.310641E-5
5.300000E-9	-2.261305E-4
5.350000E-9	-4.197120E-4
5.400000E-9	-6.150065E-4
5.450000E-9	-7.777519E-4
5.500000E-9	-8.634074E-4
5.550000E-9	-8.788254E-4
5.600000E-9	-8.462763E-4
5.650000E-9	-7.537684E-4
5.700000E-9	-5.944492E-4
5.750000E-9	-4.436955E-4
5.800000E-9	-3.477613E-4
