Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	4:56:24 PM
	
Time	Amplitude
0.000000E+0	-2.484010E-4
5.000000E-11	-4.848101E-4
1.000000E-10	-7.554815E-4
1.500000E-10	-1.026153E-3
2.000000E-10	-1.226587E-3
2.500000E-10	-1.334513E-3
3.000000E-10	-1.380767E-3
3.500000E-10	-1.379054E-3
4.000000E-10	-1.322521E-3
4.500000E-10	-1.204316E-3
5.000000E-10	-1.067268E-3
5.500000E-10	-9.370712E-4
6.000000E-10	-7.520553E-4
6.500000E-10	-5.344903E-4
7.000000E-10	-3.340565E-4
7.500000E-10	-2.004339E-4
8.000000E-10	-1.027866E-4
8.500000E-10	-4.625397E-5
9.000000E-10	-1.370488E-5
9.500000E-10	2.055732E-5
1.000000E-9	6.509818E-5
1.050000E-9	9.422105E-5
1.100000E-9	9.936038E-5
1.150000E-9	1.079259E-4
1.200000E-9	1.439012E-4
1.250000E-9	1.576061E-4
1.300000E-9	1.062128E-4
1.350000E-9	-2.055732E-5
1.400000E-9	-1.901552E-4
1.450000E-9	-4.162857E-4
1.500000E-9	-7.109407E-4
1.550000E-9	-1.009022E-3
1.600000E-9	-1.242005E-3
1.650000E-9	-1.372201E-3
1.700000E-9	-1.377340E-3
1.750000E-9	-1.279693E-3
1.800000E-9	-1.115235E-3
1.850000E-9	-8.548419E-4
1.900000E-9	-5.310641E-4
1.950000E-9	-2.518272E-4
2.000000E-9	0.000000E+0
2.050000E-9	2.689583E-4
2.100000E-9	4.745315E-4
2.150000E-9	5.413428E-4
2.200000E-9	5.139330E-4
2.250000E-9	4.214251E-4
2.300000E-9	2.261305E-4
2.350000E-9	-2.569665E-5
2.400000E-9	-2.415485E-4
2.450000E-9	-4.162857E-4
2.500000E-9	-5.122199E-4
2.550000E-9	-5.019412E-4
2.600000E-9	-4.299906E-4
2.650000E-9	-3.134991E-4
2.700000E-9	-1.182046E-4
2.750000E-9	1.250570E-4
2.800000E-9	3.614662E-4
2.850000E-9	6.047278E-4
2.900000E-9	8.445632E-4
2.950000E-9	1.027866E-3
3.000000E-9	1.176907E-3
3.050000E-9	1.283119E-3
3.100000E-9	1.284833E-3
3.150000E-9	1.221447E-3
3.200000E-9	1.206029E-3
3.250000E-9	1.216308E-3
3.300000E-9	1.113522E-3
3.350000E-9	9.130876E-4
3.400000E-9	7.040882E-4
3.450000E-9	4.968019E-4
3.500000E-9	2.689583E-4
3.550000E-9	8.394239E-5
3.600000E-9	-8.565550E-6
3.650000E-9	-2.569665E-5
3.700000E-9	1.713110E-6
3.750000E-9	7.537684E-5
3.800000E-9	2.089994E-4
3.850000E-9	3.854498E-4
3.900000E-9	5.978754E-4
3.950000E-9	8.222928E-4
4.000000E-9	1.022727E-3
4.050000E-9	1.194038E-3
4.100000E-9	1.336226E-3
4.150000E-9	1.416742E-3
4.200000E-9	1.380767E-3
4.250000E-9	1.269415E-3
4.300000E-9	1.127226E-3
4.350000E-9	9.422105E-4
4.400000E-9	7.092275E-4
4.450000E-9	4.642528E-4
4.500000E-9	1.918683E-4
4.550000E-9	-1.301964E-4
4.600000E-9	-4.779577E-4
4.650000E-9	-8.222928E-4
4.700000E-9	-1.130653E-3
4.750000E-9	-1.396185E-3
4.800000E-9	-1.605184E-3
4.850000E-9	-1.812470E-3
4.900000E-9	-2.038601E-3
4.950000E-9	-2.240748E-3
5.000000E-9	-2.358952E-3
5.050000E-9	-2.379510E-3
5.100000E-9	-2.310985E-3
5.150000E-9	-2.172223E-3
5.200000E-9	-1.976929E-3
5.250000E-9	-1.742233E-3
5.300000E-9	-1.509250E-3
5.350000E-9	-1.255710E-3
5.400000E-9	-9.781858E-4
5.450000E-9	-6.852440E-4
5.500000E-9	-4.214251E-4
5.550000E-9	-2.141388E-4
5.600000E-9	-9.079483E-5
5.650000E-9	-4.111464E-5
5.700000E-9	-1.027866E-5
5.750000E-9	-8.565550E-6
