Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	POS
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	1:17:32 PM
	
Time	Amplitude
0.000000E+0	3.700318E-4
5.000000E-11	4.385562E-4
1.000000E-10	5.567608E-4
1.500000E-10	6.972358E-4
2.000000E-10	7.691864E-4
2.500000E-10	7.657602E-4
3.000000E-10	7.537684E-4
3.500000E-10	7.314980E-4
4.000000E-10	6.715391E-4
4.500000E-10	5.756050E-4
5.000000E-10	4.796708E-4
5.500000E-10	3.905891E-4
6.000000E-10	3.015074E-4
6.500000E-10	2.072863E-4
7.000000E-10	1.130653E-4
7.500000E-10	5.653263E-5
8.000000E-10	3.768842E-5
8.500000E-10	5.481952E-5
9.000000E-10	1.113522E-4
9.500000E-10	1.952945E-4
1.000000E-9	2.792369E-4
1.050000E-9	3.409089E-4
1.100000E-9	3.648924E-4
1.150000E-9	3.597531E-4
1.200000E-9	3.426220E-4
1.250000E-9	3.066467E-4
1.300000E-9	2.621058E-4
1.350000E-9	2.484010E-4
1.400000E-9	2.740976E-4
1.450000E-9	3.066467E-4
1.500000E-9	3.357696E-4
1.550000E-9	3.837366E-4
1.600000E-9	4.471217E-4
1.650000E-9	5.019412E-4
1.700000E-9	5.464821E-4
1.750000E-9	5.790312E-4
1.800000E-9	5.790312E-4
1.850000E-9	5.550476E-4
1.900000E-9	4.899495E-4
1.950000E-9	3.734580E-4
2.000000E-9	2.398354E-4
2.050000E-9	1.301964E-4
2.100000E-9	5.824574E-5
2.150000E-9	3.426220E-5
2.200000E-9	8.394239E-5
2.250000E-9	1.833028E-4
2.300000E-9	3.289171E-4
2.350000E-9	5.105068E-4
2.400000E-9	6.938096E-4
2.450000E-9	8.634074E-4
2.500000E-9	1.027866E-3
2.550000E-9	1.176907E-3
2.600000E-9	1.276267E-3
2.650000E-9	1.315668E-3
2.700000E-9	1.322521E-3
2.750000E-9	1.288259E-3
2.800000E-9	1.161489E-3
2.850000E-9	9.319318E-4
2.900000E-9	6.526949E-4
2.950000E-9	3.717449E-4
3.000000E-9	5.139330E-5
3.050000E-9	-3.049336E-4
3.100000E-9	-6.184327E-4
3.150000E-9	-8.394239E-4
3.200000E-9	-1.027866E-3
3.250000E-9	-1.175193E-3
3.300000E-9	-1.236865E-3
3.350000E-9	-1.247144E-3
3.400000E-9	-1.248857E-3
3.450000E-9	-1.223161E-3
3.500000E-9	-1.161489E-3
3.550000E-9	-1.092964E-3
3.600000E-9	-1.015874E-3
3.650000E-9	-9.096614E-4
3.700000E-9	-7.846044E-4
3.750000E-9	-6.663998E-4
3.800000E-9	-5.447690E-4
3.850000E-9	-4.128595E-4
3.900000E-9	-2.569665E-4
3.950000E-9	-7.880306E-5
4.000000E-9	1.404750E-4
4.050000E-9	3.820235E-4
4.100000E-9	5.927361E-4
4.150000E-9	7.434897E-4
4.200000E-9	8.548419E-4
4.250000E-9	9.216532E-4
4.300000E-9	9.079483E-4
4.350000E-9	8.103010E-4
4.400000E-9	6.612605E-4
4.450000E-9	4.916626E-4
4.500000E-9	3.032205E-4
4.550000E-9	1.062128E-4
4.600000E-9	-8.565550E-5
4.650000E-9	-2.484010E-4
4.700000E-9	-3.477613E-4
4.750000E-9	-3.614662E-4
4.800000E-9	-3.049336E-4
4.850000E-9	-1.798766E-4
4.900000E-9	3.083598E-5
4.950000E-9	2.758107E-4
5.000000E-9	4.728184E-4
5.050000E-9	6.115803E-4
5.100000E-9	7.126538E-4
5.150000E-9	7.332111E-4
5.200000E-9	6.561211E-4
5.250000E-9	5.362034E-4
5.300000E-9	3.991546E-4
5.350000E-9	2.089994E-4
5.400000E-9	1.713110E-6
5.450000E-9	-1.439012E-4
5.500000E-9	-2.055732E-4
5.550000E-9	-2.175650E-4
5.600000E-9	-1.815897E-4
5.650000E-9	-9.593416E-5
5.700000E-9	4.968019E-5
5.750000E-9	2.244174E-4
5.800000E-9	3.871629E-4
5.850000E-9	5.053675E-4
5.900000E-9	5.927361E-4
