Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	5:14:06 PM
	
Time	Amplitude
0.000000E+0	5.499083E-4
5.000000E-11	6.098672E-4
1.000000E-10	6.818178E-4
1.500000E-10	6.972358E-4
2.000000E-10	6.869571E-4
2.500000E-10	7.263586E-4
3.000000E-10	8.000224E-4
3.500000E-10	8.342846E-4
4.000000E-10	8.137273E-4
4.500000E-10	7.674733E-4
5.000000E-10	6.938096E-4
5.500000E-10	5.841705E-4
6.000000E-10	4.419824E-4
6.500000E-10	2.946549E-4
7.000000E-10	1.182046E-4
7.500000E-10	-8.908172E-5
8.000000E-10	-2.912287E-4
8.500000E-10	-4.711053E-4
9.000000E-10	-6.407031E-4
9.500000E-10	-8.000224E-4
1.000000E-9	-9.165139E-4
1.050000E-9	-9.627678E-4
1.100000E-9	-9.370712E-4
1.150000E-9	-8.702599E-4
1.200000E-9	-7.452029E-4
1.250000E-9	-5.875967E-4
1.300000E-9	-4.402693E-4
1.350000E-9	-3.169254E-4
1.400000E-9	-2.329830E-4
1.450000E-9	-2.021470E-4
1.500000E-9	-2.089994E-4
1.550000E-9	-2.329830E-4
1.600000E-9	-2.792369E-4
1.650000E-9	-3.734580E-4
1.700000E-9	-4.693921E-4
1.750000E-9	-5.344903E-4
1.800000E-9	-6.201458E-4
1.850000E-9	-7.417766E-4
1.900000E-9	-8.771123E-4
1.950000E-9	-1.012448E-3
2.000000E-9	-1.149497E-3
2.050000E-9	-1.259136E-3
2.100000E-9	-1.336226E-3
2.150000E-9	-1.409890E-3
2.200000E-9	-1.481840E-3
2.250000E-9	-1.502397E-3
2.300000E-9	-1.495545E-3
2.350000E-9	-1.497258E-3
2.400000E-9	-1.462996E-3
2.450000E-9	-1.349931E-3
2.500000E-9	-1.185472E-3
2.550000E-9	-1.017587E-3
2.600000E-9	-7.948830E-4
2.650000E-9	-5.413428E-4
2.700000E-9	-3.306302E-4
2.750000E-9	-2.466878E-4
2.800000E-9	-2.381223E-4
2.850000E-9	-2.346961E-4
2.900000E-9	-2.175650E-4
2.950000E-9	-2.329830E-4
3.000000E-9	-2.997943E-4
3.050000E-9	-3.940153E-4
3.100000E-9	-4.968019E-4
3.150000E-9	-5.944492E-4
3.200000E-9	-6.955227E-4
3.250000E-9	-7.623340E-4
3.300000E-9	-7.640471E-4
3.350000E-9	-7.195062E-4
3.400000E-9	-6.646867E-4
3.450000E-9	-5.841705E-4
3.500000E-9	-4.419824E-4
3.550000E-9	-3.169254E-4
3.600000E-9	-2.912287E-4
3.650000E-9	-3.546138E-4
3.700000E-9	-4.299906E-4
3.750000E-9	-5.019412E-4
3.800000E-9	-5.927361E-4
3.850000E-9	-6.903833E-4
3.900000E-9	-7.589077E-4
3.950000E-9	-8.154404E-4
4.000000E-9	-8.925303E-4
4.050000E-9	-9.559154E-4
4.100000E-9	-9.661940E-4
4.150000E-9	-9.336450E-4
4.200000E-9	-8.993828E-4
4.250000E-9	-8.839648E-4
4.300000E-9	-8.719730E-4
4.350000E-9	-8.411370E-4
4.400000E-9	-7.880306E-4
4.450000E-9	-7.589077E-4
4.500000E-9	-7.794651E-4
4.550000E-9	-8.205797E-4
4.600000E-9	-8.548419E-4
4.650000E-9	-9.028090E-4
4.700000E-9	-9.679072E-4
4.750000E-9	-9.884645E-4
4.800000E-9	-9.456367E-4
4.850000E-9	-8.771123E-4
4.900000E-9	-7.691864E-4
4.950000E-9	-6.269983E-4
5.000000E-9	-5.379165E-4
5.050000E-9	-5.310641E-4
5.100000E-9	-5.122199E-4
5.150000E-9	-4.608266E-4
5.200000E-9	-4.471217E-4
5.250000E-9	-4.745315E-4
5.300000E-9	-5.190723E-4
5.350000E-9	-5.961623E-4
5.400000E-9	-7.058013E-4
5.450000E-9	-8.222928E-4
5.500000E-9	-9.593416E-4
5.550000E-9	-1.130653E-3
5.600000E-9	-1.296824E-3
5.650000E-9	-1.456144E-3
