Study Name	fullMap
Sample Name	CuCrAl
Run Name	spot00
Operator	Colin
Date	1/31/2024
Time	12:24 PM
Sign	FIX
Grating Spacing	06.40um
Channel	2
Number Traces	2000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	7:20:34 PM
	
Time	Amplitude
0.000000E+0	-2.706714E-4
5.000000E-11	-2.466878E-4
1.000000E-10	-1.661717E-4
1.500000E-10	-8.051617E-5
2.000000E-10	-3.768842E-5
2.500000E-10	3.426220E-6
3.000000E-10	8.394239E-5
3.500000E-10	1.490406E-4
4.000000E-10	1.730241E-4
4.500000E-10	1.901552E-4
5.000000E-10	1.901552E-4
5.500000E-10	1.627455E-4
6.000000E-10	1.267701E-4
6.500000E-10	1.216308E-4
7.000000E-10	1.370488E-4
7.500000E-10	1.610323E-4
8.000000E-10	1.644586E-4
8.500000E-10	1.353357E-4
9.000000E-10	1.044997E-4
9.500000E-10	9.079483E-5
1.000000E-9	5.995885E-5
1.050000E-9	-1.027866E-5
1.100000E-9	-8.908172E-5
1.150000E-9	-1.815897E-4
1.200000E-9	-3.152122E-4
1.250000E-9	-4.711053E-4
1.300000E-9	-5.944492E-4
1.350000E-9	-6.629736E-4
1.400000E-9	-7.263586E-4
1.450000E-9	-8.017355E-4
1.500000E-9	-8.548419E-4
1.550000E-9	-8.856779E-4
1.600000E-9	-9.028090E-4
1.650000E-9	-9.010959E-4
1.700000E-9	-8.634074E-4
1.750000E-9	-7.777519E-4
1.800000E-9	-6.441294E-4
1.850000E-9	-5.019412E-4
1.900000E-9	-3.854498E-4
1.950000E-9	-2.980811E-4
2.000000E-9	-2.449747E-4
2.050000E-9	-2.535403E-4
2.100000E-9	-3.254909E-4
2.150000E-9	-4.351299E-4
2.200000E-9	-5.533345E-4
2.250000E-9	-6.681129E-4
2.300000E-9	-7.691864E-4
2.350000E-9	-8.479895E-4
2.400000E-9	-9.319318E-4
2.450000E-9	-1.015874E-3
2.500000E-9	-1.070694E-3
2.550000E-9	-1.108382E-3
2.600000E-9	-1.164915E-3
2.650000E-9	-1.240292E-3
2.700000E-9	-1.295111E-3
2.750000E-9	-1.313955E-3
2.800000E-9	-1.319095E-3
2.850000E-9	-1.322521E-3
2.900000E-9	-1.293398E-3
2.950000E-9	-1.216308E-3
3.000000E-9	-1.106669E-3
3.050000E-9	-9.764727E-4
3.100000E-9	-8.274321E-4
3.150000E-9	-6.441294E-4
3.200000E-9	-4.625397E-4
3.250000E-9	-3.186385E-4
3.300000E-9	-2.021470E-4
3.350000E-9	-6.681129E-5
3.400000E-9	2.569665E-5
3.450000E-9	2.740976E-5
3.500000E-9	-2.055732E-5
3.550000E-9	-7.023751E-5
3.600000E-9	-1.250570E-4
3.650000E-9	-1.850159E-4
3.700000E-9	-2.004339E-4
3.750000E-9	-2.192781E-4
3.800000E-9	-2.552534E-4
3.850000E-9	-2.603927E-4
3.900000E-9	-2.141388E-4
3.950000E-9	-1.593192E-4
4.000000E-9	-9.250794E-5
4.050000E-9	5.139330E-6
4.100000E-9	1.113522E-4
4.150000E-9	2.466878E-4
4.200000E-9	4.248513E-4
4.250000E-9	5.636132E-4
4.300000E-9	6.492687E-4
4.350000E-9	7.160800E-4
4.400000E-9	7.846044E-4
4.450000E-9	7.948830E-4
4.500000E-9	7.623340E-4
4.550000E-9	7.417766E-4
4.600000E-9	7.006620E-4
4.650000E-9	5.636132E-4
4.700000E-9	3.546138E-4
4.750000E-9	1.610323E-4
4.800000E-9	2.055732E-5
4.850000E-9	-7.195062E-5
4.900000E-9	-9.422105E-5
4.950000E-9	-2.912287E-5
5.000000E-9	8.565550E-5
5.050000E-9	2.209912E-4
5.100000E-9	3.820235E-4
5.150000E-9	5.464821E-4
5.200000E-9	6.835309E-4
5.250000E-9	8.051617E-4
5.300000E-9	8.822517E-4
5.350000E-9	8.942434E-4
5.400000E-9	8.479895E-4
5.450000E-9	7.554815E-4
5.500000E-9	6.235720E-4
5.550000E-9	4.779577E-4
5.600000E-9	3.066467E-4
5.650000E-9	1.130653E-4
5.700000E-9	-4.454086E-5
5.750000E-9	-1.507537E-4
